ponto;potencial;pontox;pontoy;ordem;status
TB2917;B;218642,4186;8519749,358;3599;Vistoriado 
TB2918;B;218731,5356;8519528,448;3600;Vistoriado 
ACB38;B;218699,8882;8519259,496;3601;Vistoriado 
TB2919;B;218719,7176;8519109,007;3602;Vistoriado 
TM2920;M;218808,4366;8519058,275;3603;Escavado 
TM2921;M;218790,9776;8519036,022;3604;Escavado 
TM2922;M;218773,5185;8519013,77;3605;Escavado 
TM2923;M;218823,4636;8518416,449;3606;Escavado 
TA2924;A;218885,9746;8518415,938;3607;Escavado 
TA2925;A;218846,2628;8518411,144;3608;Escavado 
TM2926;M;218806,0046;8518394,197;3609;Escavado 
TA2927;A;218868,5156;8518393,686;3610;Escavado 
TA2928;A;218890,7683;8518376,227;3611;Escavado 
TM2929;M;218788,5456;8518371,944;3612;Escavado 
TA2930;A;218851,0565;8518371,433;3613;Escavado 
ACM37;M;218894,2854;8518216,308;3614;Escavado 
ACM36;M;218854,422;8518036,138;3615;Escavado 
TM2931;M;218881,2275;8517937,922;3616;Escavado 
TM2932;M;218863,7686;8517915,669;3617;Escavado 
TM2933;M;218846,3096;8517893,417;3618;Escavado 
TA2934;A;218951,2886;8517874,866;3619;Escavado 
TA2935;A;218911,5768;8517870,072;3620;Escavado 
TA2936;A;218933,8296;8517852,613;3621;Escavado 
TA2937;A;218956,0823;8517835,154;3622;Escavado 
TA2938;A;218916,3705;8517830,361;3623;Escavado 
ACA35;A;218896,8534;8517670,58;3624;Escavado 
ACM34;M;218909,8561;8517562,272;3625;Escavado 
TM2939;M;218956,0086;8517318,42;3626;Escavado 
TA2940;A;219042,2427;8517298,336;3627;Escavado 
TM2941;M;218938,5496;8517296,167;3628;Escavado 
TA2942;A;218966,2321;8517284,48;3629;Escavado 
TM2943;M;218921,0906;8517273,915;3630;Escavado 
TA2944;A;219007,9523;8517272,36;3631;Escavado 
TA2945;A;219047,1691;8517255,391;3632;Escavado 
TA2946;A;218970,2485;8517250,485;3633;Escavado 
TA2947;A;219017,2486;8516811,103;3634;Escavado 
TA2948;A;218977,5368;8516806,309;3635;Escavado 
TM2949;M;219040,4078;8516802,82;3636;Escavado 
TA2950;A;218999,7896;8516788,85;3637;Escavado 
TM2951;M;219062,6606;8516785,362;3638;Escavado 
TA2952;A;219022,0423;8516771,391;3639;Escavado 
TM2953;M;219084,9133;8516767,903;3640;Escavado 
TA2954;A;218982,3306;8516766,598;3641;Escavado 
ACM33;M;219099,1615;8516517,611;3642;Escavado 
TM2955;M;219072,6321;8516397,22;3643;Escavado 
TM2956;M;219116,3384;8516385,682;3644;Escavado 
TM2957;M;219157,5491;8516368,691;3645;Escavado 
TM2958;M;219043,6898;8516258,287;3646;Escavado 
TM2959;M;219065,9426;8516240,828;3647;Escavado 
TM2960;M;219088,1953;8516223,369;3648;Escavado 
TA2961;A;219196,0228;8516058,936;3649;Escavado 
TA2962;A;219110,532;8516045,52;3650;Escavado 
TA2963;A;219157,0339;8516030,695;3651;Escavado 
TA2964;A;219202,959;8516012,791;3652;Escavado 
TA2965;A;219114,3185;8516005,415;3653;Escavado 
ACA32;A;219174,4043;8515886,272;3654;Escavado 
PLA247;A;219123,0458;8515752,239;3655;Escavado 
PLA248;A;219084,2898;8515742,341;3656;Escavado 
PLA249;A;219195,3291;8515719,795;3657;Escavado 
PLA250;A;219111,0913;8515718,223;3658;Escavado 
PLA251;A;219156,5731;8515709,897;3659;Escavado 
PLA252;A;219137,8928;8515694,105;3660;Escavado 
PLA253;A;219183,3746;8515685,779;3661;Escavado 
PLA254;A;219099,1368;8515684,207;3662;Escavado 
PLA255;A;219210,1761;8515661,661;3663;Escavado 
PLA256;A;219171,4202;8515651,763;3664;Escavado 
TA2966;A;219222,1463;8515619,864;3665;Escavado 
TA2967;A;219182,8294;8515612,502;3666;Escavado 
TA2968;A;219161,0803;8515608,397;3667;Escavado 
TA2969;A;219121,7634;8515601,035;3668;Escavado 
TA2970;A;219206,1686;8515596,525;3669;Escavado 
TA2971;A;219145,1026;8515585,057;3670;Escavado 
TA2972;A;219229,5077;8515580,547;3671;Escavado 
TA2973;A;219190,1909;8515573,185;3672;Escavado 
TA2974;A;219168,4417;8515569,08;3673;Escavado 
TA2975;A;219129,1249;8515561,718;3674;Escavado 
PLA257;A;219234,9045;8515525,373;3675;Escavado 
PLA258;A;219195,1928;8515520,579;3676;Escavado 
PLA259;A;219218,6441;8515493,193;3677;Escavado 
PLA260;A;219178,2079;8515477,68;3678;Escavado 
PLA261;A;219138,4961;8515472,886;3679;Escavado 
PLA262;A;219242,0953;8515465,806;3680;Escavado 
PLA263;A;219202,3836;8515461,012;3681;Escavado 
PLA264;A;219161,9475;8515445,499;3682;Escavado 
PLA265;A;219185,3988;8515418,112;3683;Escavado 
PLA266;A;219145,687;8515413,318;3684;Escavado 
TA2976;A;219322,521;8515330,473;3685;Escavado 
TA2977;A;219233,9566;8515306,335;3686;Escavado 
TA2978;A;219284,6829;8515295,792;3687;Escavado 
TA2979;A;219335,3445;8515283,656;3688;Escavado 
TA2980;A;219244,7802;8515262,378;3689;Escavado 
TA2981;A;219283,671;8515212,783;3690;Escavado 
TA2982;A;219202,3166;8515191,815;3691;Escavado 
TA2983;A;219248,4376;8515182,225;3692;Escavado 
TA2984;A;219295,2245;8515172,516;3693;Escavado 
TA2985;A;219211,9002;8515151,928;3694;Escavado 
TA2986;A;219453,781;8514809,603;3695;Escavado 
TA2987;A;219364,9167;8514787,845;3696;Escavado 
TA2988;A;219415,393;8514774,31;3697;Escavado 
TA2989;A;219465,9345;8514761,586;3698;Escavado 
TA2990;A;219377,9101;8514738,368;3699;Escavado 
TA2991;A;219422,751;8514680,343;3700;Escavado 
TA2992;A;219334,8366;8514658,225;3701;Escavado 
TA2993;A;219384,7969;8514644,794;3702;Escavado 
TA2994;A;219434,6845;8514631,806;3703;Escavado 
TA2995;A;219347,5102;8514608,858;3704;Escavado 
ACA31;A;219426,6441;8514477,08;3705;Escavado 
ACA30;A;219451,5797;8514380,239;3706;Escavado 
TA2996;A;219580,071;8514307,833;3707;Escavado 
TA2997;A;219494,6966;8514286,885;3708;Escavado 
TA2998;A;219542,5189;8514276,172;3709;Escavado 
TA2999;A;219590,6445;8514266,376;3710;Escavado 
TA3000;A;219505,7301;8514243,858;3711;Escavado 
TA3001;A;219559,621;8514141,443;3712;Escavado 
TA3002;A;219473,0867;8514119,685;3713;Escavado 
TA3003;A;219522,1052;8514107,022;3714;Escavado 
TA3004;A;219571,0945;8514094,826;3715;Escavado 
TA3005;A;219485,2302;8514072,208;3716;Escavado 
ACA29;A;219558,7313;8513964,414;3717;Escavado 
TB3006;B;219670,4982;8513774,291;3718;Vistoriado 
TM3007;M;219597,2167;8513646,335;3719;Escavado 
TM3008;M;219641,8854;8513636,931;3720;Escavado 
TM3009;M;219686,8645;8513628,346;3721;Escavado 
TA3010;A;219827,6011;8513331,413;3722;Escavado 
TA3011;A;219745,8866;8513311,265;3723;Escavado 
TA3012;A;219791,5007;8513301,491;3724;Escavado 
TA3013;A;219837,3645;8513292,556;3725;Escavado 
TA3014;A;219756,1701;8513270,968;3726;Escavado 
TA3015;A;219796,831;8513214,633;3727;Escavado 
TA3016;A;219708,7366;8513192,855;3728;Escavado 
TA3017;A;219758,1137;8513181,502;3729;Escavado 
TA3018;A;219807,8645;8513171,086;3730;Escavado 
TA3019;A;219720,0501;8513147,718;3731;Escavado 
ACA28;A;219864,4008;8513018,82;3732;Escavado 
TA3020;A;219941,381;8512899,613;3733;Escavado 
TA3021;A;219852,8966;8512877,875;3734;Escavado 
TA3022;A;219902,536;8512866,353;3735;Escavado 
TA3023;A;219952,6145;8512855,856;3736;Escavado 
TA3024;A;219864,3502;8512832,388;3737;Escavado 
TA3025;A;219920,901;8512720,313;3738;Escavado 
TA3026;A;219836,5066;8512699,835;3739;Escavado 
TA3027;A;219884,118;8512687,15;3740;Escavado 
TA3028;A;219932,4746;8512675,916;3741;Escavado 
TA3029;A;219847,9401;8512653,018;3742;Escavado 
ACA27;A;219997,0912;8512500,437;3743;Escavado 
TA3030;A;220065,801;8512409,663;3744;Escavado 
TA3031;A;219978,6466;8512388,265;3745;Escavado 
TA3032;A;220027,4828;8512377,172;3746;Escavado 
TA3033;A;220076,5245;8512366,986;3747;Escavado 
TA3034;A;219990,0702;8512344,008;3748;Escavado 
ACA26;A;219118,8412;8512223,359;3749;Escavado 
TA3035;A;220060,021;8512184,873;3750;Escavado 
TA3036;A;219971,3966;8512163,075;3751;Escavado 
TA3037;A;220021,0884;8512151,702;3752;Escavado 
TA3038;A;220070,8545;8512141,166;3753;Escavado 
TA3039;A;219983,1802;8512117,878;3754;Escavado 
ACA25;A;219813,8715;8512055,748;3755;Escavado 
ACA24;A;219614,6312;8512051,262;3756;Escavado 
ACA23;A;219714,2845;8512046,805;3757;Escavado 
ACA22;A;220064,2754;8511985,69;3758;Escavado 
TA3040;A;220193,071;8511911,753;3759;Escavado 
TA3041;A;220104,6566;8511890,715;3760;Escavado 
TA3042;A;220154,1268;8511878,897;3761;Escavado 
TA3043;A;220204,2645;8511868,746;3762;Escavado 
TA3044;A;220116,3402;8511844,878;3763;Escavado 
TA3045;A;220185,551;8511684,733;3764;Escavado 
TA3046;A;220100,7366;8511664,215;3765;Escavado 
TA3047;A;220148,6185;8511651,557;3766;Escavado 
TA3048;A;220196,9445;8511640,196;3767;Escavado 
TA3049;A;220112,6002;8511617,448;3768;Escavado 
TA3050;A;220309,821;8511455,643;3769;Escavado 
TA3051;A;220221,4566;8511434,265;3770;Escavado 
TA3052;A;220270,9963;8511422,479;3771;Escavado 
TA3053;A;220321,3845;8511412,166;3772;Escavado 
TA3054;A;220232,7501;8511388,358;3773;Escavado 
TA3055;A;220323,071;8511158,983;3774;Não escavado - Superfície rochosa
TA3056;A;220233,6167;8511136,235;3775;Escavado 
TA3057;A;220284,6804;8511123,234;3776;Escavado 
TA3058;A;220334,9545;8511109,816;3777;Escavado 
TA3059;A;220247,0902;8511087,588;3778;Escavado 
ACA21;A;220159,1059;8510933,585;3779;Escavado 
TA3060;A;220449,501;8510904,193;3780;Escavado 
TA3061;A;220364,4667;8510882,955;3781;Escavado 
TA3062;A;220412,6117;8510870,74;3782;Escavado 
TA3063;A;220460,6045;8510858,956;3783;Escavado 
TA3064;A;220376,5302;8510836,888;3784;Escavado 
ACA20;A;220019,1148;8510790,839;3785;Escavado 
ACA19;A;219952,1767;8510716,555;3786;Escavado 
TA3065;A;220451,111;8510647,803;3787;Escavado 
TA3066;A;220365,4666;8510626,625;3788;Escavado 
ACM18;M;219860,8275;8510621,02;3789;Não escavado - Vistoriado/acesso.
TA3067;A;220413,4194;8510615,892;3790;Escavado 
TA3068;A;220461,6845;8510606,016;3791;Escavado 
TA3069;A;220376,3901;8510583,378;3792;Escavado 
ACA17;A;219669,508;8510575,518;3793;Escavado 
ACM16;M;220663,9433;8510463,635;3794;Escavado 
TM3070;M;220485,4166;8510400,475;3795;Escavado 
TM3071;M;220534,8375;8510388,744;3796;Escavado 
TM3072;M;220584,9145;8510378,556;3797;Escavado 
TA3073;A;220575,351;8510165,553;3798;Escavado 
TA3074;A;220486,9466;8510144,275;3799;Escavado 
TA3075;A;220537,0696;8510130,522;3800;Escavado 
TA3076;A;220587,7045;8510118,126;3801;Escavado 
TA3077;A;220499,6302;8510094,528;3802;Escavado 
TA3078;A;220690,901;8509957,193;3803;Escavado 
TA3079;A;220605,2467;8509936,725;3804;Escavado 
TA3080;A;220653,0395;8509925,517;3805;Escavado 
TA3081;A;220701,6845;8509916,026;3806;Escavado 
TA3082;A;220616,1202;8509892,688;3807;Escavado 
TA3083;A;220684,2477;8509716,051;3808;Escavado 
TA3084;A;220607,0559;8509697,553;3809;Escavado 
TA3085;A;220649,9369;8509688,524;3810;Escavado 
TA3086;A;220693,4744;8509680,867;3811;Escavado 
TA3087;A;220616,5173;8509660,076;3812;Escavado 
TA3088;A;220791,131;8509560,993;3813;Escavado 
TA3089;A;220707,9366;8509540,725;3814;Escavado 
TA3090;A;220754,4356;8509530,386;3815;Escavado 
TA3091;A;220801,4745;8509521,186;3816;Escavado 
TA3092;A;220718,4302;8509499,008;3817;Escavado 
TA3093;A;220783,861;8509345,803;3818;Escavado 
TA3094;A;220699,6066;8509323,735;3819;Escavado 
TA3095;A;220748,086;8509311,623;3820;Escavado 
TA3096;A;220797,2545;8509299,036;3821;Escavado 
TA3097;A;220710,5502;8509278,038;3822;Escavado 
TA3098;A;220912,5595;8508995,965;3823;Escavado 
TA3099;A;220873,8036;8508986,066;3824;Escavado 
TA3100;A;220898,1306;8508971,637;3825;Escavado 
TA3101;A;220922,4576;8508957,209;3826;Escavado 
TA3102;A;220883,7016;8508947,31;3827;Escavado 
TA3103;A;220905,4255;8508773,341;3828;Escavado 
TA3104;A;220866,6695;8508763,442;3829;Escavado 
TA3105;A;220890,9966;8508749,014;3830;Escavado 
TA3106;A;220915,3236;8508734,585;3831;Escavado 
TA3107;A;220876,5676;8508724,686;3832;Escavado 
TA3108;A;220970,197;8508520,509;3833;Escavado 
TA3109;A;220931,3467;8508510,988;3834;Escavado 
TM3110;M;221014,097;8508510,669;3835;Escavado 
TM3111;M;221061,7602;8508499,366;3836;Escavado 
TA3112;A;220955,5326;8508496,324;3837;Escavado 
TA3113;A;220979,7184;8508481,659;3838;Escavado 
TA3114;A;220940,8682;8508472,138;3839;Escavado 
ACA15;A;220901,4597;8508377,147;3840;Escavado 
TM3115;M;221075,856;8508055,175;3841;Escavado 
TM3116;M;221123,4372;8508042,641;3842;Escavado 
TM3117;M;221171,9351;8508032,585;3843;Escavado 
TM3118;M;221024,5261;8507998,676;3844;Escavado 
TM3119;M;221074,2911;8507983,614;3845;Escavado 
TM3120;M;221124,8351;8507970,545;3846;Escavado 
ACA14;A;221137,1142;8507865,003;3847;Escavado 
TA3121;A;221251,7077;8507677,61;3848;Escavado 
TA3122;A;221172,776;8507660,825;3849;Escavado 
TA3123;A;221216,2886;8507650,235;3850;Escavado 
TA3124;A;221260,9751;8507641,555;3851;Escavado 
TA3125;A;221181,7135;8507621,591;3852;Escavado 
TM3126;M;221141,7461;8507524,516;3853;Escavado 
TM3127;M;221185,1148;8507514,155;3854;Escavado 
TM3128;M;221229,8651;8507505,285;3855;Escavado 
TA3129;A;221362,8377;8507224,35;3856;Escavado 
TA3130;A;221273,6861;8507206,026;3857;Escavado 
TA3131;A;221322,7223;8507192,654;3858;Escavado 
TA3132;A;221372,8551;8507182,125;3859;Escavado 
TA3133;A;221284,7334;8507158,891;3860;Escavado 
TA3134;A;221315,9777;8507131,51;3861;Escavado 
TA3135;A;221237,1461;8507115,016;3862;Escavado 
TA3136;A;221280,3692;8507104,333;3863;Escavado 
TA3137;A;221324,8551;8507095,965;3864;Escavado 
TA3138;A;221246,0535;8507075,581;3865;Escavado 
ACA13;A;221302,8771;8506932,76;3866;Escavado 
TA3139;A;221424,3777;8506687,48;3867;Escavado 
TA3140;A;221337,8861;8506669,065;3868;Escavado 
TA3141;A;221385,5151;8506656,893;3869;Escavado 
TA3142;A;221496,8478;8506656,42;3870;Escavado 
TA3143;A;221433,5551;8506646,645;3871;Escavado 
TA3144;A;221406,9661;8506637,575;3872;Escavado 
TA3145;A;221348,6834;8506624,821;3873;Escavado 
TA3146;A;221456,5391;8506624,38;3874;Escavado 
TA3147;A;221506,6751;8506613,455;3875;Escavado 
TA3148;A;221418,4434;8506590,601;3876;Escavado 
TA3149;A;221520,7577;8506280,27;3877;Escavado 
TA3150;A;221431,636;8506262,015;3878;Escavado 
TA3151;A;221480,5243;8506248,419;3879;Escavado 
TA3152;A;221530,9451;8506238,055;3880;Escavado 
TA3153;A;221598,1278;8506220,21;3881;Escavado 
TA3154;A;221442,2234;8506214,301;3882;Escavado 
TA3155;A;221509,876;8506202,106;3883;Escavado 
TA3156;A;221558,3197;8506188,907;3884;Escavado 
TA3157;A;221607,9551;8506178,665;3885;Escavado 
TA3158;A;221520,6534;8506155,471;3886;Escavado 
TA3159;A;221618,3101;8505761,211;3887;Escavado 
TA3160;A;221579,3693;8505752,067;3888;Escavado 
TA3161;A;221603,4116;8505737,168;3889;Escavado 
TA3162;A;221627,4539;8505722,27;3890;Escavado 
TA3163;A;221588,513;8505713,126;3891;Escavado 
TA3164;A;221695,7812;8505702,505;3892;Escavado 
TA3165;A;221656,8403;8505693,361;3893;Escavado 
TA3166;A;221680,8826;8505678,463;3894;Escavado 
TA3167;A;221704,9248;8505663,564;3895;Escavado 
TA3168;A;221665,984;8505654,42;3896;Escavado 
ACA12;A;221666,4862;8505504,242;3897;Escavado 
ACA11;A;221675,3692;8505404,67;3898;Escavado 
TA3169;A;221765,6577;8505249,13;3899;Escavado 
TA3170;A;221678,4961;8505226,375;3900;Escavado 
TA3171;A;221728,1878;8505214,619;3901;Escavado 
TA3172;A;221775,6451;8505199,795;3902;Escavado 
ACA10;A;221570,0813;8505196,994;3903;Escavado 
TA3173;A;221842,8377;8505185,47;3904;Escavado 
TA3174;A;221690,4534;8505182,021;3905;Escavado 
TA3175;A;221761,5461;8505161,565;3906;Escavado 
TA3176;A;221808,3653;8505152,446;3907;Escavado 
TA3177;A;221852,1551;8505137,855;3908;Escavado 
TA3178;A;221771,6935;8505123,131;3909;Escavado 
TM3179;M;221921,1741;8504742,613;3910;Escavado 
TA3180;A;221885,0178;8504734,53;3911;Escavado 
TM3181;M;221906,2756;8504718,57;3912;Escavado 
TA3182;A;221792,7661;8504715,975;3913;Escavado 
TA3183;A;221844,168;8504702,561;3914;Escavado 
TM3184;M;221891,377;8504694,528;3915;Escavado 
TA3185;A;221806,8234;8504668,971;3916;Escavado 
PLA267;A;221924,9204;8504606,114;3917;Escavado 
PLA268;A;221866,3793;8504584,369;3918;Escavado 
PLA269;A;221871,4462;8504578,902;3919;Escavado 
PLA270;A;221812,9051;8504557,157;3920;Escavado 
PLA271;A;221922,379;8504545,916;3921;Escavado 
PLA272;A;221863,8379;8504524,171;3922;Escavado 
PLA273;A;221973,3117;8504512,93;3923;Escavado 
PLA274;A;221914,7707;8504491,185;3924;Escavado 
TA3186;A;221978,4906;8504486,336;3925;Escavado 
PLA275;A;221919,8375;8504485,718;3926;Escavado 
TA3187;A;221941,0785;8504472,181;3927;Escavado 
TA3188;A;221920,0006;8504464,207;3928;Escavado 
PLA276;A;221861,2964;8504463,972;3929;Escavado 
TA3189;A;221966,8616;8504460,552;3930;Escavado 
TA3190;A;221882,5885;8504450,052;3931;Escavado 
TA3191;A;221992,6447;8504448,923;3932;Escavado 
TA3192;A;221908,3716;8504438,424;3933;Escavado 
TA3193;A;221955,2326;8504434,769;3934;Escavado 
TA3194;A;221934,1547;8504426,795;3935;Escavado 
PLM277;M;222006,7966;8504421,721;3936;Escavado 
TA3195;A;221896,7426;8504412,64;3937;Escavado 
PLA278;A;221948,2208;8504399,937;3938;Escavado 
PLA279;A;221889,698;8504386,705;3939;Escavado 
PLM280;M;221989,5352;8504363,995;3940;Escavado 
PLA281;A;221930,9593;8504342,211;3941;Escavado 
PLM282;M;221972,2737;8504306,269;3942;Escavado 
TM3196;M;222031,533;8504297,821;3943;Escavado 
PLA283;A;221972,2206;8504297,716;3944;Escavado 
TM3197;M;222058,6146;8504289,661;3945;Escavado 
PLA284;A;221913,6979;8504284,484;3946;Escavado 
TM3198;M;222085,6962;8504281,501;3947;Escavado 
TM3199;M;222038,8625;8504210,696;3948;Escavado 
TM3200;M;221990,5284;8504206,229;3949;Escavado 
TM3201;M;222087,2928;8504206,092;3950;Escavado 
ACA9;A;222141,4466;8503977,239;3951;Escavado 
TM3202;M;222331,6932;8503752,945;3952;Escavado 
ACM8;M;221859,8116;8503749,985;3953;Escavado 
TM3203;M;222410,8132;8503745,575;3954;Escavado 
TM3204;M;222302,7672;8503707,883;3955;Escavado 
TM3205;M;222386,1906;8503696,573;3956;Escavado 
TM3206;M;222274,968;8503665,096;3957;Escavado 
TM3207;M;222353,2379;8503653,506;3958;Escavado 
TM3208;M;222531,6232;8503376,865;3959;Escavado 
TM3209;M;222612,7632;8503362,425;3960;Escavado 
TM3210;M;222506,4313;8503333,078;3961;Escavado 
TM3211;M;222586,5987;8503319,168;3962;Escavado 
TM3212;M;222476,7679;8503292,106;3963;Escavado 
TM3213;M;222554,5179;8503279,426;3964;Não escavado - Superfície rochosa
ACM7;M;222581,7056;8503166,343;3965;Não escavado - Superfície rochosa
TM3214;M;222812,0033;8502998,795;3966;Escavado 
ACM6;M;222639,2662;8502975,504;3967;Escavado 
TM3215;M;222787,9583;8502950,189;3968;Escavado 
TM3216;M;222753,8279;8502907,436;3969;Escavado 
TM3217;M;222804,5032;8502877,425;3970;Escavado 
TM3218;M;222779,4799;8502830,48;3971;Escavado 
TM3219;M;222747,168;8502788,096;3972;Escavado 
ACA5;A;222877,036;8502509,891;3973;Escavado 
TM3220;M;223082,2828;8502476,272;3974;Escavado 
TM3221;M;223033,2023;8502474,961;3975;Escavado 
TM3222;M;222983,8184;8502473,169;3976;Escavado 
TM3223;M;223030,0232;8502442,705;3977;Escavado 
TM3224;M;223001,3408;8502399,449;3978;Escavado 
TM3225;M;222973,2779;8502354,816;3979;Escavado 
TA3226;A;223311,0732;8502049,765;3980;Escavado 
TA3227;A;223231,3483;8502008,779;3981;Escavado 
TA3228;A;223335,0728;8502007,022;3982;Escavado 
TA3229;A;223282,8369;8502006,747;3983;Escavado 
TA3230;A;223255,3079;8501962,556;3984;Escavado 
TA3231;A;223291,6632;8501945,625;3985;Escavado 
TA3232;A;223312,3029;8501909,582;3986;Escavado 
TA3233;A;223218,8983;8501908,939;3987;Escavado 
TA3234;A;223265,2658;8501908,064;3988;Escavado 
TA3235;A;223239,968;8501869,316;3989;Escavado 
ACA4;A;223317,6857;8501732,963;3990;Escavado 
ACM3;M;223303,9913;8501591,54;3991;Escavado 
TA3236;A;223611,2546;8501440,147;3992;Escavado 
TA3237;A;223576,0129;8501421,225;3993;Escavado 
TA3238;A;223603,0946;8501413,066;3994;Escavado 
TA3239;A;223630,1762;8501404,906;3995;Escavado 
TA3240;A;223594,9347;8501385,984;3996;Escavado 
TM3241;M;223590,5615;8501347,62;3997;Escavado 
TM3242;M;223582,4016;8501320,539;3998;Escavado 
TM3243;M;223574,2416;8501293,457;3999;Escavado 
TM3244;M;223732,4832;8501137,255;4000;Escavado 
TM3245;M;223780,1305;8501125,616;4001;Escavado 
TM3246;M;223771,9706;8501098,534;4002;Escavado 
TM3247;M;223705,4094;8501093,48;4003;Escavado 
TM3248;M;223763,8106;8501071,453;4004;Escavado 
TM3249;M;223676,788;8501050,236;4005;Escavado 
